Subscription_ID__c,Assessed_Machines__c,Asset__c,CreatedById,Current_Licence__c,Customer_Name__c,Deployment_Date__c,Name,Deployment_Status__c,Deployment_Type__c,Discovered_Machines__c,Install_Date__c,LastModifiedById,Last_Updated__c,Licence_GUID__c,Managed_App_Location__c,OwnerId,Provisioning_Status__c,Renewal_Date__c,Renewal_Licence__c
f0e1607b-4658-4abf-b6a8-5df6a5447929,915,02iJ1000000HVO5IAO,0055g00000GCXjLAAX,Microsoft Funded,LEEENTERPRISESINC,2024-09-15T13:19:08.000+0000,41e67e3f-7594-49a6-8702-e92ab90badf8,Active,SaaS,918,2024-09-14T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,10121DBB-B3E2-C6AE-9082-B2D83C01D1A0,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-19T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,43,02iJ1000000HTSIIA4,0055g00000GCXjLAAX,Microsoft Funded,MaritimeNewZealand,2024-01-31T12:41:14.000+0000,cca92da9-762a-4274-b42b-e9e413066e5f,Removed,SaaS,43,2024-01-31T12:41:16.000+0000,0055g00000GCXjLAAX,2024-07-08T18:00:10.000+0000,9AA676C1-27E6-DDC8-4F6A-42A02B73D1B4,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-04-29T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02iJ1000000HQznIAG,0055g00000GCXjLAAX,Microsoft Funded,CarnegieInvestmentBankAB,2024-06-04T16:28:03.000+0000,317aa4b5-d31f-4ed8-8bf8-f741265f7c09,Active,SaaS,459,2024-06-04T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:11.000+0000,3892B024-658C-6E4D-7649-4448AFCC4635,westeurope,0055g00000GCXjLAAX,Succeeded,2024-09-02T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,736,02iJ1000000HUcyIAG,0055g00000GCXjLAAX,Microsoft Funded,KOMATSUAMERICAINTERNATIONAL,2024-09-02T15:56:03.000+0000,11e2acbb-deb4-4175-8497-f800109002d3,Active,SaaS,742,2024-09-02T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,71E256B7-1F3B-AE47-B12B-86CBA2CF6467,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-07T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02iJ1000000HUu0IAG,0055g00000GCXjLAAX,Microsoft Funded,PublicProcurement&AssetDisposalBoard,2024-09-05T15:06:46.000+0000,c871fbb3-dbca-4d0a-a0b1-fa77526b199a,Active,SaaS,0,2024-09-05T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,1758969A-86F9-F975-49F2-676EECEEB310,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-10T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,69,02iJ1000000HYMmIAO,0055g00000GCXjLAAX,Microsoft Funded,MinistryofHealth-MOH,2024-09-23T13:41:53.000+0000,a50f00bc-7202-428c-ab58-fec5f60bd30b,Active,SaaS,69,2024-09-22T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,D6F8E8A8-6E6B-03A2-F4DD-6022306A3461,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-27T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,116,02i5g00000CFKhPAAX,0055g00000GCXjLAAX,Microsoft Funded,AmagerResourceCenter,2024-01-29T22:20:08.000+0000,85a275aa-4f02-4a5c-82fd-05315e115d4a,Removed,SaaS,116,2024-01-29T22:20:11.000+0000,0055g00000GCXjLAAX,2024-06-03T14:00:17.000+0000,61ADC974-D5F8-93DB-6292-C6115039F564,westeurope,0055g00000GCXjLAAX,Succeeded,2024-06-21T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,161,,0055g00000GCXjLAAX,Microsoft Funded,RV-FRANCE-001,2024-06-26T14:14:54.000+0000,fba8279a-781f-4407-8b7c-0544e1855f29,Active,SaaS,161,2024-06-26T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2025-06-30T14:00:00.000+0000,Microsoft Funded
0444516c-b08d-4f1d-a64d-a7eefff4528b,265,02i5g000000wNUZAA2,0055g00000GCXjLAAX,Hibernate Monthly,NEGC,2023-11-23T03:56:44.000+0000,1213a16b-a4d2-4d24-8030-17374de63bf9,Removed,MarketPlace,270,2023-11-23T03:56:46.000+0000,0055g00000GCXjLAAX,2024-09-10T02:00:06.000+0000,74969DA5-B797-FDDE-8979-342997A2539C,westeurope,0055g00000GCXjLAAX,Succeeded,2024-09-17T14:00:00.000+0000,Hibernate Monthly
c035bca4-f7aa-454c-89e0-27ee94310b35,796,02i5g00000CFSg1AAH,0055g00000GCXjLAAX,Hibernate Monthly,ChaucerGroup,2024-05-20T22:53:52.000+0000,1ae7366e-76dd-4b7f-b79a-5699a9c1d272,Removed,MarketPlace,797,2024-05-20T22:53:54.000+0000,0055g00000GCXjLAAX,2024-08-27T00:00:10.000+0000,E61983D7-253E-5237-3E5D-E06571E1BFB9,ukwest,0055g00000GCXjLAAX,Succeeded,2024-09-17T14:00:00.000+0000,Hibernate Monthly
06b5b550-ef9d-4167-9dc4-bd7f5be8983b,715,,0055g00000GCXjLAAX,Hibernate Monthly,TheAmyntaGroup,2023-10-10T03:29:26.000+0000,fca13a45-5313-4f60-a750-5e925fd8f49e,Active,MarketPlace,716,2023-10-09T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,809BBF76-C60F-42BC-AF89-40FEFBE53AF8,southcentralus,0055g00000GCXjLAAX,Succeeded,2024-10-18T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,1281,02i5g00000CCkjtAAD,0055g00000GCXjLAAX,Standard Monthly,GIBSONDUNNANDCRUTCHERLLP,2024-01-01T11:19:13.000+0000,5826c318-0540-4e90-b9d1-699b97d3be49,Removed,SaaS,1284,2024-01-01T11:19:16.000+0000,0055g00000GCXjLAAX,2024-07-05T16:00:16.000+0000,1FB34B8E-FF56-8266-C3A3-B81C4B3D40DA,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
b8fe8a4e-b530-4b98-a262-fc43cc47d401,650,02i5g000000vj4iAAA,0055g00000GCXjLAAX,Hibernate Monthly,CEG,2023-09-01T06:46:11.000+0000,a7adcafa-0322-42ed-b182-8466a407bcb6,Removed,MarketPlace,651,2023-09-01T06:46:13.000+0000,0055g00000GCXjLAAX,2024-08-15T00:00:09.000+0000,A50AA7D7-74E3-2A99-3624-33C922F9300C,westus2,0055g00000GCXjLAAX,Succeeded,2024-08-25T14:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,794,02iJ1000000HQh4IAG,0055g00000GCXjLAAX,Microsoft Funded,HugoKernu.LiebersGmbH&Co.KG,2024-05-27T16:16:24.000+0000,a6d4445d-fb2e-4aab-a7bf-851ff86af7ee,Active,SaaS,796,2024-05-27T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,AB11B4BA-AE65-79A0-AF9E-FB14718F8BC1,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-01T14:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,340,02iJ1000000HQocIAG,0055g00000GCXjLAAX,Microsoft Funded,PRAŽSKÁPLYNÁRENSKÁ,2024-03-21T12:26:52.000+0000,a6bfa20d-b87c-4e7b-8ebe-a50c4f86658c,Active,SaaS,340,2024-03-20T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,84A2CCE5-CE43-520A-A181-3754D3667331,westeurope,0055g00000GCXjLAAX,Succeeded,2024-09-23T14:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02iJ1000000HRLeIAO,0055g00000GCXjLAAX,Microsoft Funded,PurmoGroup,2024-06-19T23:18:46.000+0000,a72b5aab-239d-4907-8103-a53e4c79172e,Active,SaaS,0,2024-06-19T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,C30AB26B-CDBD-69A0-9678-521F7AEDBE01,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-24T13:00:00.000+0000,Not Appliable
1ef45eaf-22c0-43c8-9b4e-091e440b5e93,0,,0055g00000GCXjLAAX,,,2024-06-26T04:30:58.000+0000,c60d50a9-49ea-490b-89f8-a57c0a429d1a,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-06-26T14:00:05.000+0000,,southindia,0055g00000GCXjLAAX,Failed,,
5fa30b84-0559-45ce-b662-f6c5e2df2cf2,2057,02iJ1000000HRUDIA4,0055g00000GCXjLAAX,Fixed Annual (Partner),MHS,2024-05-28T06:24:31.000+0000,c675b360-bec6-4f0c-9013-ae862cacc1f2,Active,MarketPlace,2068,2023-03-14T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,DF32ED23-4095-091D-150C-02D2E8B451F8,eastus,0055g00000GCXjLAAX,Succeeded,2025-06-29T14:00:00.000+0000,Monthly PAYG (Partner)
f0e1607b-4658-4abf-b6a8-5df6a5447929,110,,0055g00000GCXjLAAX,Not Applicable,SchenckProcessGmbH,2023-12-17T21:25:47.000+0000,9dcbf9c8-1e1a-4a77-95bb-b1a0576b3c97,Removed,SaaS,110,2023-12-17T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-02T18:00:17.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2024-03-16T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,27,02iJ1000000HSNBIA4,0055g00000GCXjLAAX,Microsoft Funded,ConstellationSoftware,2024-07-17T17:02:40.000+0000,f65f0c44-1705-47aa-a95c-b1d8078d8175,Active,SaaS,27,2024-07-17T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,8A4F8A64-42E7-D0F1-5C0F-4BBDB78800E4,canadacentral,0055g00000GCXjLAAX,Succeeded,2024-12-21T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,73,02iJ1000000HU2cIAG,0055g00000GCXjLAAX,Microsoft Funded,GovernmentofKenya,2024-08-20T22:55:35.000+0000,93a8a6e8-4779-4c54-aa0d-b6300c54297c,Active,SaaS,73,2024-08-20T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,9D3BB43F-023B-2CBC-08AC-9EE5FE1350E3,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-25T13:00:00.000+0000,Not Applicable
37a57c52-90a9-479d-bcbd-37fc562c0ce5,685,02i5g000000vAJzAAM,0055g00000GCXjLAAX,Hibernate Monthly,AES,2023-10-31T06:33:04.000+0000,009a7d3f-a26a-4bdd-af1e-b6b74ed53d1d,Active,MarketPlace,697,2023-10-30T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,3514DE8F-579B-5304-0361-9BE25BC83C92,eastus2,0055g00000GCXjLAAX,Succeeded,2024-10-24T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,41,02iJ1000000HVOtIAO,0055g00000GCXjLAAX,Microsoft Funded,BasamahTradingCompany,2024-09-16T20:33:27.000+0000,513e26a0-7021-40ff-8a58-bba40f15ab54,Active,SaaS,41,2024-09-16T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:11.000+0000,43AAA463-156C-01B7-170C-A2FDAF391943,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-21T13:00:00.000+0000,Not Applicable
7245eceb-a0d8-44c1-94b9-5fb78d7df839,17005,02i5g00000CFRfHAAX,0055g00000GCXjLAAX,Standard Monthly,TrinityHealth,2024-05-14T04:51:14.000+0000,2367b22c-aea6-4f6f-b315-066fcc22db64,Active,MarketPlace,17036,2024-05-13T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,0A8A2D21-8BFD-D922-1BFF-BE0384F51A73,eastus,0055g00000GCXjLAAX,Succeeded,2024-11-09T13:00:00.000+0000,Standard Monthly
06561b54-f1e0-430a-9172-e64dececfe17,138,02iJ1000000HSxxIAG,0055g00000GCXjLAAX,Validating,LimbachFacilityServices,2024-07-29T02:51:56.000+0000,ea751823-716f-454a-8c39-13b5e6484813,Removed,MarketPlace,138,2024-07-29T02:52:00.000+0000,0055g00000GCXjLAAX,2024-08-06T06:00:12.000+0000,7BCD65F4-2C41-98FB-6F50-4B18A9065240,eastus,0055g00000GCXjLAAX,Succeeded,2023-07-22T03:37:00.000+0000,Validating
fe4b5df4-c3fc-4366-9713-e248e630d184,93,02i5g000000wmsJAAQ,0055g00000GCXjLAAX,Hibernate Monthly,srsdistribution,2023-12-08T10:54:01.000+0000,ae7df356-500e-40a0-8fd9-19c888050d13,Active,MarketPlace,93,2023-12-07T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:09.000+0000,B311C306-AD15-AAF6-BF54-0FBA7A78ACC8,westus2,0055g00000GCXjLAAX,Succeeded,2024-11-01T13:00:00.000+0000,Hibernate Monthly
e72f1ec4-45cd-4751-abd0-71d31b499322,0,,0055g00000GCXjLAAX,,,2022-03-15T17:13:45.000+0000,183e67cb-ced4-4e85-a241-1f2bd6fcb047,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-08-11T14:00:11.000+0000,,australiaeast,0055g00000GCXjLAAX,Succeeded,,
006de88b-5ce2-4ca4-a9ba-0651d2d8caef,44,02i5g00000CCgcbAAD,0055g00000GCXjLAAX,Monthly PAYG (Partner),SteelTech,2024-02-15T13:58:36.000+0000,c8ee1113-47bb-4e51-8a63-1f589cdf3e36,Removed,MarketPlace,44,2024-02-15T13:58:40.000+0000,0055g00000GCXjLAAX,2024-09-11T06:00:09.000+0000,4F5AE5B6-5CB2-AD30-2830-2AC769F99740,eastus,0055g00000GCXjLAAX,Succeeded,2024-08-04T14:00:00.000+0000,Monthly PAYG (Partner)
a4684db6-da1a-4405-8685-554d5b24c098,138,02iJ1000000HTnrIAG,0055g00000GCXjLAAX,Microsoft Funded,UniversityCollegeCopenhagen,2024-08-16T01:45:48.000+0000,7a06021c-c4c5-4a4f-844b-3c41ce498559,Active,MarketPlace,138,2024-08-15T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,9CE5ACE9-ACD5-0E0D-F79D-60B908B8E09D,northeurope,0055g00000GCXjLAAX,Succeeded,2024-12-20T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,73,02iJ1000000HRIfIAO,0055g00000GCXjLAAX,Microsoft Funded,HugoKernu.LiebersGmbH&Co.KG(EMEA),2024-06-19T17:40:16.000+0000,b787c974-0e9f-4066-8317-69ad96a725bf,Active,SaaS,73,2024-06-19T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,F3E44A95-C72E-9FED-94F5-5D797CF1C88A,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-24T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,RV-UK-002,2024-06-26T08:35:26.000+0000,0caf31d0-845b-4445-ac25-6c5b65deb21c,Active,SaaS,0,2024-06-25T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,,uksouth,0055g00000GCXjLAAX,Succeeded,2025-06-30T14:00:00.000+0000,Microsoft Funded
f0e1607b-4658-4abf-b6a8-5df6a5447929,168,02iJ1000000HVLpIAO,0055g00000GCXjLAAX,Microsoft Funded,DistrictofNorthVancouver,2024-09-12T02:12:11.000+0000,c1635b2d-b203-4202-bdea-710da77b7e67,Active,SaaS,168,2024-09-11T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,BBD8F15C-6198-F90F-70D3-D9C715312F59,canadacentral,0055g00000GCXjLAAX,Succeeded,2025-01-16T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,2657,,0055g00000GCXjLAAX,Microsoft Funded,IslandHealth(ISLH)(BCHealth),2024-06-06T14:22:45.000+0000,b7616be7-3445-47e5-8920-75d8cf9fbef9,Active,SaaS,2676,2024-06-06T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,8602ADC9-C224-A474-15F3-2F06678A7FE0,canadacentral,0055g00000GCXjLAAX,Succeeded,2024-10-17T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,200,02iJ1000000HQDhIAO,0055g00000GCXjLAAX,Microsoft Funded,MELBOURNECONVENTION&EXHIBITIONTRUST,2024-05-13T15:28:01.000+0000,53b4532f-fac6-4019-b12e-806bb91acdb6,Active,SaaS,118,2024-05-13T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,C30A3606-2306-3994-F851-529D39C4CB65,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-11-11T13:00:00.000+0000,Not Applicable
95a7f9ee-1edd-4394-a4bd-2bd474228998,5330,02iJ1000000HTduIAG,0055g00000GCXjLAAX,Microsoft Funded,CHOP,2024-08-09T07:11:33.000+0000,73297f03-6a57-4d52-a197-80a5eb1b1ace,Active,MarketPlace,5429,2024-08-08T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,40A1951B-ADE2-374D-725A-904EF6222F5E,westus2,0055g00000GCXjLAAX,Succeeded,2024-12-13T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,416,02iJ1000000HUTOIA4,0055g00000GCXjLAAX,Microsoft Funded,CompagniaValdostanadelleAcque,2024-08-28T13:45:53.000+0000,569f0691-f120-4db7-bdad-80c744505868,Active,SaaS,417,2024-08-27T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,F66A5287-AE0C-DC55-466E-9994988F8526,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-01T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,211,02iJ1000000HRKkIAO,0055g00000GCXjLAAX,Microsoft Funded,GESDOCUMENTYGESTIONSA,2024-06-24T15:17:11.000+0000,34045f4d-1d40-42f2-98ec-80cf3c8d99b2,Active,SaaS,214,2024-06-24T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,C130CFA2-1930-419D-B088-0AE3C1413348,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-29T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02iJ1000000HQohIAG,0055g00000GCXjLAAX,Microsoft Funded,FrimleyHealthNHSFoundationTrust,2024-06-02T22:16:53.000+0000,e084b540-c685-4390-a625-817a642cfd4d,Active,SaaS,0,2024-06-02T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,FBE9D91A-A440-9FF3-B20B-82EE08656633,uksouth,0055g00000GCXjLAAX,Succeeded,2024-10-07T13:00:00.000+0000,Not Appliable
6f9f5408-5ea0-446b-ae1b-071fef28e566,316,02iJ1000000HQMsIAO,0055g00000GCXjLAAX,Fixed Month (Partner),VivaEnergyAustralia,2024-05-29T20:10:46.000+0000,0d941947-631d-4f72-a463-81ce32d72926,Active,MarketPlace,316,2024-05-29T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,E4073751-CA05-8DC2-D234-B7EC7FA22F57,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-09-26T14:00:00.000+0000,Monthly PAYG (Partner)
f0e1607b-4658-4abf-b6a8-5df6a5447929,96,02i5g00000CCkhmAAD,0055g00000GCXjLAAX,Standard Monthly,CA-COUNTYOFSONOMA,2024-01-14T11:26:59.000+0000,4ae048c7-52ec-4174-8a42-81d199a076fc,Removed,SaaS,96,2024-01-14T11:27:02.000+0000,0055g00000GCXjLAAX,2024-07-05T14:00:12.000+0000,6044FAFE-7A6F-F982-FCB7-C22A50F45D7F,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,USA-rv005,2024-09-22T19:45:43.000+0000,7a1a9c4f-f928-4244-b18c-8acf59ccbdb6,Active,SaaS,0,2024-09-22T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-27T13:00:00.000+0000,Not Applicable
b2b4796f-452c-485f-9efd-d8b45b566e17,3251,02i5g00000CEY2kAAH,0055g00000GCXjLAAX,Hibernate Monthly,marksandspencer,2024-01-21T23:09:03.000+0000,4782856a-a426-44e0-ac02-8af8cbecaa37,Removed,MarketPlace,3275,2024-01-21T13:00:00.000+0000,0055g00000GCXjLAAX,2024-09-19T00:00:11.000+0000,EA5DBE3F-FB95-3FF9-9B2F-3B6CEDA86727,northeurope,0055g00000GCXjLAAX,Succeeded,2024-10-17T13:00:00.000+0000,Hibernate Monthly
0da5844e-86f2-45b9-b2b2-0cb3d65e0705,53,02iJ1000000HUzjIAG,0055g00000GCXjLAAX,Monthly PAYG (Partner),IEA,2024-09-10T08:31:10.000+0000,7713f305-cdaa-481f-8d01-9135ad87ab3f,Active,MarketPlace,53,2024-09-09T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,6F91AC64-71A6-971B-787C-C94CEF2232BC,northcentralus,0055g00000GCXjLAAX,Succeeded,2024-10-09T13:00:00.000+0000,Monthly PAYG (Partner)
f0e1607b-4658-4abf-b6a8-5df6a5447929,1577,,0055g00000GCXjLAAX,Standard Monthly,InspiraHealth,2023-10-01T11:32:32.000+0000,cc65b8e4-65ab-43f2-88fa-96378fe81338,Removed,SaaS,1585,2023-10-01T11:32:35.000+0000,0055g00000GCXjLAAX,2024-06-04T12:00:11.000+0000,F0043F81-74D7-D2E2-53A2-124717AFD70D,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,471,02i5g00000CFMBXAA5,0055g00000GCXjLAAX,Not Applicable,MadisonVentureCorporation,2024-02-18T13:16:57.000+0000,e41177a3-cb32-4d2b-a40c-96eb64485453,Removed,SaaS,473,2024-02-18T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-01T10:00:13.000+0000,94AC29F6-D100-3EE3-3DDF-4AA8317B29CB,eastus,0055g00000GCXjLAAX,Succeeded,2024-07-17T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,357,02iJ1000000HUybIAG,0055g00000GCXjLAAX,Microsoft Funded,UNIVERSITYOFNORTHERNCOLORADO,2024-09-09T17:10:31.000+0000,05e5356e-05e3-482d-965a-97f24e2eba7a,Active,SaaS,357,2024-09-09T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,904CFAE3-2530-578C-8417-3F5A68039EA9,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-14T13:00:00.000+0000,Not Applicable
ab80cf43-0bae-449d-b2ae-69b7ff7c5270,160,02i5g00000CByUZAA1,0055g00000GCXjLAAX,Group Annual,TeWhatuOra,2022-08-21T13:47:58.000+0000,cffcc005-8f31-41d5-9fad-9d405476fd57,Removed,MarketPlace,160,2022-08-21T13:47:59.000+0000,0055g00000GCXjLAAX,2024-06-03T12:00:11.000+0000,30EA052F-A772-A008-EE6E-02337677D33A,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-06-27T14:00:00.000+0000,Group Annual
51373500-5744-4a88-85e6-5f979b6de5c1,395,02i5g00000CDbYMAA1,0055g00000GCXjLAAX,Hibernate Monthly,SimonKucher,2024-01-24T21:56:24.000+0000,bfae7dce-de2f-491d-ad2f-a5ad4212986b,Active,MarketPlace,395,2024-01-24T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,072A8B2E-041A-7424-B1A5-A93E28A5197A,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-20T13:00:00.000+0000,Hibernate Monthly
c6af6ae2-9944-4751-b114-790536486ec8,274,02i5g00000CEgWhAAL,0055g00000GCXjLAAX,Microsoft Funded Extension,EssentialEnergy,2024-05-26T19:55:08.000+0000,d389c940-390e-4323-af11-c3967772d53d,Active,MarketPlace,274,2024-05-26T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:08.000+0000,CA3CDE8B-2933-C5CC-D3BA-17315C442C08,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-10-23T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,179,02iJ1000000HV0cIAG,0055g00000GCXjLAAX,Microsoft Funded,SingaporeAirlinesLtd,2024-09-10T17:07:02.000+0000,5e91579c-26a8-4188-accf-c3d8fd25d4b0,Active,SaaS,183,2024-09-10T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,C1ED88D0-4566-48A3-A8DE-3042B650E2FF,southeastasia,0055g00000GCXjLAAX,Succeeded,2025-01-15T13:00:00.000+0000,Not Applicable
8173b095-885a-47be-88b5-5130cb77ff43,9025,,0055g00000GCXjLAAX,Hibernate Monthly,apacgroupm,2023-12-12T00:24:25.000+0000,5c330706-a786-4376-a07d-c405eac409aa,Active,MarketPlace,8939,2023-12-11T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,BD599844-E7FC-4E6E-9B3C-C89A35D9AB20,eastasia,0055g00000GCXjLAAX,Succeeded,2024-10-06T13:00:00.000+0000,Hibernate Monthly
d14a1d95-3daa-4826-bc61-c96266dd3e95,2688,02iJ1000000HS96IAG,0055g00000GCXjLAAX,Microsoft Funded,CloseBrothers,2024-07-03T01:24:30.000+0000,82064fe8-0e60-44f7-b901-c4474d664e9e,Active,MarketPlace,2720,2024-07-02T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:08.000+0000,B11E7F6B-F788-EC53-473C-9D0C51147136,uksouth,0055g00000GCXjLAAX,Succeeded,2024-10-30T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,171,02i5g00000CFOB8AAP,0055g00000GCXjLAAX,Microsoft Funded,BennetCollege(HBCU),2024-03-17T11:31:02.000+0000,5bc664cb-8eb1-4e6e-b875-c45858dbfa4b,Removed,SaaS,171,2024-03-17T11:31:05.000+0000,0055g00000GCXjLAAX,2024-07-06T14:00:10.000+0000,1C1C0E07-E9CC-A4A3-EF62-B704F4E395E0,eastus,0055g00000GCXjLAAX,Updating,2024-06-14T14:00:00.000+0000,Not Applicable
